Element,Notes,Country,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Fe,,Russia,0.07273577204574155,0.08376181639909916,0.08273953924005388,0.08216476774758984,0.07941653160453808,0.07851851851851852,0.0747340425531915,0.06654804270462633,0.06130705394190871,0.05682242990654206,0.051150442477876104,0.048807339449541284,0.04923076923076923,0.05056451612903226,0.049140625,0.04510948905109489,0.04375886524822695,0.04364285714285714
Fe,(Seperated into loose union in 2003),Serbia and Montenegro,5.4072156676690366e-05,0.0,2.4821861772016162e-05,,,,,,,,,,,,,,,
Fe,,Slovakia,0.00037501657049962675,0.0002982563611652358,0.00027635006106177995,0.00026018843120070113,0.00018476499189627228,0.000482962962962963,0.0002952127659574468,0.00021589561091340452,0.0002053941908713693,0.00018130841121495326,0.00011769911504424778,,,,,,,
Fe,,Sierra Leone,,,,,,,,,,,,,,0.00015725806451612903,0.0023375,0.004992700729927007,0.004893617021276595,0.0074285714285714285
Fe,,South Africa,0.035582967619499466,0.03293678929706155,0.03569383722815924,0.03806967572304996,0.03784440842787682,0.035555555555555556,0.03297872340425532,0.02965599051008304,0.026970954356846474,0.024766355140186914,0.027256637168141595,0.031926605504587154,0.031538461538461536,0.02943548387096774,0.033515625,0.03335766423357664,0.03652482269503546,0.03314285714285714
Fe,,Swaziland,,,,,,,,,,,,,,4.009727822580645e-05,0.0005040625,0.0005741605839416058,0.00026739849290780145,
Fe,,Sweden,0.02263530249011003,0.02054932749441439,0.022432343878763406,0.021929434158632778,0.021717990275526743,0.020888888888888887,0.019547872340425532,0.018149466192170817,0.015560165975103735,0.014953271028037384,0.01471504424778761,0.011222935779816513,0.014871794871794871,0.013145161290322581,0.012890625,0.0127007299270073,0.011914893617021277,0.010928571428571428
Fe,,Thailand,8.023610345573409e-05,0.00010894394030586457,0.0,,,7.111111111111111e-06,9.042553191489362e-05,0.0001376037959667853,0.00013692946058091286,0.0007280373831775701,0.0007566371681415929,0.00023761467889908257,0.00046752136752136754,0.0002464717741935484,0.00014794921875,0.0001811131386861314,0.00010062056737588653,1.5625e-05
Fe,,Togo,,,,,,,,,,,,,,,,,,
Fe,,Tunisia,0.00020756731111374688,0.00021431594814268442,0.0001621694969105056,0.00018658249342681858,0.00017082658022690437,0.0001288888888888889,0.00017819148936170214,0.00012811387900355873,0.00011618257261410788,8.785046728971962e-05,9.734513274336283e-05,7.247706422018348e-05,9.316239316239316e-05,8.306451612903226e-05,0.00010546875,0.00010802919708029196,0.00010283687943262411,0.00012333455925287717
Fe,,Turkey,0.005581641979529328,0.004643512209758162,0.0036405397265623705,0.0035947085889570553,0.002965964343598055,0.002711111111111111,0.002925531914893617,0.0029062870699881377,0.002074688796680498,0.002429906542056075,0.0022123893805309734,0.0023697247706422017,0.002777777777777778,0.00325,0.003828125,0.0037956204379562043,0.003340425531914894,0.0023714285714285716
Fe,,Uganda,,3.5719324690447403e-06,4.203168593394737e-06,1.711765994741455e-06,0.0,,,,,,,,,,,,,
Fe,,Ukraine,0.04883936732088162,0.0467923153444861,0.05063659801491297,0.05135297984224364,0.052350081037277146,0.05081481481481481,0.047872340425531915,0.04472123368920522,0.042219917012448135,0.04,0.035398230088495575,0.03357798165137615,0.032991452991452994,0.03209677419354839,0.03140625,0.029562043795620437,0.029148936170212764,0.028857142857142856
Fe,,United Kingdom,1.046557871161749e-06,1.7859662345223701e-06,9.39921165767012e-07,8.558829973707275e-07,0.0,,,,,,,,,,,,,
Fe,,United States,0.0692891081233822,0.06524134654710217,0.06570015852895718,0.05009140830411919,0.0526742301458671,0.04533333333333334,0.045877659574468085,0.04057162633451957,0.03454356846473029,0.030934579439252336,0.029911504424778763,0.015229357798165137,0.02675213675213675,0.02838709677419355,0.026953125,0.024306569343065694,0.025106382978723404,0.02057142857142857
Fe,,Venezuela,0.01921166807370558,0.016595198251181862,0.018354960897293757,0.018516172765118317,0.017977309562398704,0.017682962962962963,0.016847074468085105,0.0166073546856465,0.01504149377593361,0.012616822429906542,0.011878761061946902,0.007871559633027523,0.007435897435897436,0.008548387096774194,0.00734375,0.0075912408759124085,0.007943262411347518,0.005057142857142857
Fe,,Vietnam,,0.0002946844286961911,0.0002730404794921778,0.00037658851884312007,0.0003824959481361426,0.0008,0.0006582446808510638,0.0005986951364175563,0.000529045643153527,0.0004953271028037383,0.001213805309734513,0.0017472477064220183,0.0016837606837606838,0.0019123387096774194,0.00117671875,0.0018214080291970804,0.001928368794326241,0.0015984285714285716
Fe,,Zimbabwe,0.00033140999253455385,0.000535789870356711,0.00037398271736504353,0.00030811787905346186,0.00022042139384116695,0.0002666666666666667,0.0002047872340425532,0.00023724792408066428,5.394190871369295e-05,4.672897196261682e-05,8.849557522123894e-07,,,,,,,
Fe,,Other,,,,,,,,,,,,,4.871794871794872e-05,6.85483870967742e-05,9.375e-05,6.642335766423358e-05,6.453900709219859e-05,4.881478068776506e-05
Co,,Australia,0.09348441926345609,0.12538226299694188,0.14775725593667546,0.140625,0.13026819923371646,0.11342155009451796,0.09286898839137644,0.07039877300613497,0.07328571428571429,0.06417910447761194,0.05988735919899875,0.05417705735660848,0.035018181818181816,0.034666666666666665,0.0559047619047619,0.0562280701754386,0.049,0.047619047619047616
Co,,Botswana,0.009490084985835694,0.010122324159021407,0.00812664907651715,0.007254464285714286,0.005153256704980843,0.00555765595463138,0.0036981757877280266,0.005,0.004328571428571428,0.0032835820895522386,0.004217772215269086,0.0042643391521197,0.0024727272727272727,0.0013423423423423422,0.0018571428571428571,0.002175438596491228,0.0016065573770491803,0.002507936507936508
Co,,Brazil,0.0113314447592068,0.021406727828746176,0.023746701846965697,0.022388392857142857,0.021053639846743296,0.024574669187145556,0.02321724709784411,0.02147239263803681,0.015714285714285715,0.036974219810040704,0.03292866082603254,0.025872817955112218,0.028536363636363637,0.03263963963963964,0.02761904761904762,0.03070175438596491,0.03137704918032787,0.03015873015873016
Co,,Canada,0.16603399433427762,0.162782874617737,0.13978891820580475,0.11888392857142857,0.09862068965517241,0.08179584120982987,0.08391376451077943,0.08845092024539877,0.10164285714285715,0.11793758480325645,0.11205256570713391,0.04886533665835412,0.04214545454545455,0.061585585585585585,0.06358095238095238,0.06287719298245614,0.056614754098360656,0.05479365079365079
Co,,China,0.0011331444759206798,0.00764525993883792,0.00237467018469657,0.0033482142857142855,0.019157088122605363,0.013232514177693762,0.020895522388059702,0.032208588957055216,0.026285714285714287,0.08276797829036635,0.08297872340425531,0.07481296758104738,0.058,0.06126126126126126,0.07142857142857142,0.06315789473684211,0.06311475409836066,0.06111111111111111
Co,,DR of the Congo,0.141643059490085,0.21406727828746178,0.29023746701846964,0.26785714285714285,0.2796934865900383,0.27977315689981097,0.33499170812603646,0.37576687116564417,0.3871428571428571,0.344640434192673,0.40425531914893614,0.49875311720698257,0.5454545454545454,0.5315315315315315,0.49523809523809526,0.49122807017543857,0.5,0.5
Co,,Cuba,0.07549575070821529,0.07758409785932721,0.07525065963060686,0.07645089285714286,0.06593869731800767,0.06189035916824197,0.05893864013266999,0.07358895705521472,0.08002857142857144,0.0616010854816825,0.05006257822277847,0.057356608478802994,0.04363636363636364,0.04594594594594595,0.04666666666666667,0.03684210526315789,0.030327868852459017,0.034126984126984124
Co,,Finland,,,,,,0.001890359168241966,0.001658374792703151,0.0015337423312883436,0.0014285714285714286,0.0015603799185888738,0.0013141426783479348,0.00033665835411471323,0.0012727272727272728,0.0045045045045045045,0.006047619047619047,0.006578947368421052,0.006311475409836066,0.003492063492063492
Co,,Indonesia,,,,,,,0.028192371475953566,0.024539877300613498,0.022857142857142857,0.021709633649932156,0.016270337922403004,0.014962593516209476,0.014545454545454545,0.014414414414414415,0.01619047619047619,0.014912280701754385,0.010655737704918032,0.010317460317460317
Co,,Kazakhstan,0.0084985835694051,0.009174311926605505,0.0079155672823219,0.006696428571428571,0.005747126436781609,,,,,,,,,,,,,
Co,,Madagascar,,,,,,,,,,,,,0.0015,0.0045045045045045045,0.006,0.01929824561403509,0.02540983606557377,0.029365079365079365
Co,,Morocco,0.008130311614730878,0.0263914373088685,0.025514511873350923,0.027723214285714285,0.027835249042145595,0.026294896030245745,0.026533996683250415,0.024539877300613498,0.037142857142857144,0.024423337856173677,0.02127659574468085,0.03254364089775561,0.028272727272727272,0.01945945945945946,0.01904761904761905,0.017543859649122806,0.01762295081967213,0.020634920634920634
Co,,New Caledonia,0.028328611898016998,0.03363914373088685,0.0316622691292876,0.03125,0.05325670498084291,0.04918714555765596,0.04520729684908789,0.0271319018404908,0.02327142857142857,0.030529172320217096,0.026408010012515644,0.02493765586034913,0.02590909090909091,0.027927927927927927,0.02542857142857143,0.027982456140350876,0.033114754098360656,0.029206349206349208
Co,,Norway,,0.0030581039755351682,0.002638522427440633,0.002232142857142857,0.0019157088122605363,,,,,,,,,,,,,
Co,,Papua New Guinea,,,,,,,,,,,,,,,0.0044666666666666665,0.008885964912280702,0.017491803278688524,0.01988095238095238
Co,,Phillippines,,,,,,0.001890359168241966,0.001658374792703151,0.004601226993865031,0.012857142857142857,0.013568521031207599,0.015018773466833541,0.017456359102244388,0.019090909090909092,0.018018018018018018,0.025714285714285714,0.02456140350877193,0.03770491803278689,0.034126984126984124
Co,,Russia,0.10198300283286119,0.11926605504587157,0.10554089709762533,0.10267857142857142,0.08812260536398467,0.11531190926275993,0.09950248756218906,0.09662576687116564,0.09,0.08548168249660787,0.07759699624530664,0.07605985037406483,0.056363636363636366,0.054954954954954956,0.06,0.05526315789473684,0.051639344262295085,0.049206349206349205
Co,,South Africa,0.012322946175637393,0.013761467889908258,0.015303430079155673,0.0125,0.00996168582375479,0.009073724007561436,0.01011608623548922,0.00950920245398773,0.008571428571428572,0.008141112618724558,0.007384230287859825,0.007605985037406484,0.016363636363636365,0.014414414414414415,0.023809523809523808,0.02631578947368421,0.02459016393442623,0.023809523809523808
Co,,United States,,,,,,,,,,,,,,,,,0.0009836065573770492,0.006031746031746032
Co,,Vietnam,,,,,,,,,,,,,,,,0.0002192982456140351,0.0018278688524590164,0.0021984126984126986
Co,,Zambia,0.3371104815864023,0.1724770642201835,0.12137203166226913,0.17857142857142858,0.19157088122605365,0.21361058601134217,0.16583747927031509,0.14263803680981596,0.11428571428571428,0.10176390773405698,0.08760951188986232,0.06109725685785536,0.07861818181818182,0.06938738738738738,0.05176190476190476,0.051921052631578944,0.03770491803278689,0.03650793650793651
Co,,Zimbabwe,0.003909348441926345,0.0037003058103975534,0.0020844327176781003,0.002120535714285714,0.001896551724137931,0.0024574669187145556,0.002321724709784411,0.0015337423312883436,0.0015714285714285715,0.0013568521031207597,0.0010638297872340426,0.0009226932668329177,0.0007181818181818182,0.0015675675675675676,0.0018571428571428571,0.0027982456140350875,0.0029344262295081967,0.002857142857142857
Ni,,Albania,,,,,,0.0003007518796992481,0.00043795620437956203,6.849315068493151e-06,0.0005031847133757962,0.0021264367816091955,0.00245398773006135,0.0007092198581560284,0.0017751479289940828,0.0013761467889908258,0.00041322314049586776,0.0007526881720430108,0.002168141592920354,
Ni,,Australia,0.12162118644067797,0.10222222222222223,0.12906976744186047,0.15185185185185185,0.13925925925925925,0.14301503759398496,0.13635036496350364,0.1293835616438356,0.1178343949044586,0.10626436781609196,0.11533742331288344,0.11702127659574468,0.1006508875739645,0.09862385321100918,0.10082644628099173,0.08387096774193549,0.1084070796460177,
Ni,,Botswana,0.018389830508474578,0.03214102564102564,0.02978294573643411,0.01978814814814815,0.021185185185185185,0.02874436090225564,0.025666423357664232,0.026921232876712328,0.024203821656050957,0.015862068965517243,0.017754601226993866,0.02028014184397163,0.01475207100591716,0.007190366972477064,0.007416528925619835,0.008189247311827958,0.00661858407079646,
Ni,,Brazil,0.03115593220338983,0.03548888888888889,0.03512945736434109,0.03367111111111111,0.03367111111111111,0.03378045112781955,0.032794160583941606,0.05082054794520548,0.05254267515923567,0.03351551724137931,0.04117546012269939,0.02911985815602837,0.06448698224852072,0.06040045871559633,0.05753305785123967,0.03757311827956989,0.0739216814159292,
Ni,,Burma,2.5423728813559322e-05,6.495726495726496e-05,3.1007751937984497e-05,7.4074074074074075e-06,7.4074074074074075e-06,7.518796992481203e-06,7.299270072992701e-06,6.849315068493151e-06,6.369426751592357e-06,5.747126436781609e-06,6.134969325153374e-06,7.092198581560284e-06,0.0,0.0003669724770642202,0.002066115702479339,0.0032258064516129032,0.009292035398230088,
Ni,,Canada,0.17652627118644068,0.15917606837606837,0.1479015503875969,0.14374666666666666,0.14022,0.12273984962406015,0.13627299270072993,0.13693972602739726,0.14837452229299364,0.1465028735632184,0.15929509202453987,0.0957709219858156,0.09471183431952662,0.10047018348623853,0.0874797520661157,0.08162831541218638,0.10396061946902654,
Ni,,China,0.04127118644067797,0.04230769230769231,0.038992248062015504,0.038148148148148146,0.03977777777777778,0.04586466165413534,0.055182481751824816,0.049794520547945205,0.05229299363057325,0.038505747126436785,0.04877300613496933,0.060141843971631206,0.04710059171597633,0.04334862385321101,0.04291735537190083,0.03840860215053763,0.04353982300884956,
Ni,,Colombia,0.024933898305084745,0.03356752136752137,0.04567984496124031,0.03923111111111111,0.043108148148148145,0.053266165413533836,0.05476788321167883,0.06098013698630137,0.059939490445859875,0.0436,0.03938650306748466,0.056666666666666664,0.04508875739644971,0.03486238532110092,0.03471074380165289,0.0303584229390681,,
Ni,,Cuba,0.05475,0.054964102564102564,0.052762790697674415,0.053766666666666664,0.05284592592592593,0.05565263157894737,0.052514598540145986,0.050515753424657535,0.04673312101910828,0.059770114942528735,0.043190184049079754,0.04964539007092199,0.04124260355029586,0.033256880733944956,0.028181818181818183,0.023655913978494623,0.022300884955752213,
Ni,,Dominican Republic,0.03416186440677966,0.034185470085470085,0.03096356589147287,0.02897777777777778,0.028784444444444446,0.03402481203007519,0.033576642335766425,0.03638630136986301,0.030264968152866244,0.027083333333333334,0.019202453987730062,0.0003546099290780142,,0.00995091743119266,0.010574380165289256,0.0056720430107526885,,
Ni,,Finland,0.0016669491525423729,5.982905982905983e-05,0.0025945736434108526,0.001925925925925926,0.002311111111111111,0.0027368421052631577,0.0027007299270072993,0.002319178082191781,0.0019012738853503184,0.0019913793103448277,0.02659079754601227,0.003120567375886525,0.007159763313609468,0.008623853211009174,0.00809504132231405,0.006967741935483871,0.008287610619469027,
Ni,,Greece,0.01439406779661017,0.013717948717948718,0.015143410852713179,0.01542962962962963,0.01679259259259259,0.016097744360902257,0.01583941605839416,0.0158972602739726,0.013802547770700637,0.012178160919540229,0.011439263803680981,0.007236170212765958,0.009671597633136094,0.009958715596330275,0.009082644628099174,0.006845878136200717,0.009471238938053097,
Ni,,Guatemala,,,,,,,,,,,,,,,0.0009917355371900827,0.0036559139784946237,0.016991150442477877,
Ni,,Indonesia,0.06276525423728814,0.07616324786324787,0.07612403100775193,0.07555555555555556,0.10592592592592592,0.10827067669172932,0.09927007299270073,0.09246575342465753,0.10012738853503185,0.1317241379310345,0.1345398773006135,0.14382978723404255,0.17798816568047338,0.25889908256880734,0.2679338842975207,0.2989964157706093,0.07836283185840708,
Ni,,Kazakhstan,,,0.00248062015503876,,,,,0.00013219178082191782,0.00012738853503184712,0.00011494252873563218,0.00030674846625766873,0.0003546099290780142,0.0002958579881656805,0.00022935779816513763,0.00018595041322314049,,,
Ni,,Kosovo,,,,,,,,,,0.0010459770114942528,0.005214723926380368,0.0073921985815602834,0.005373372781065089,0.003544954128440367,0.0018330578512396694,0.0027261648745519713,0.002975221238938053,
Ni,,Macedonia,0.004915254237288135,0.001623931623931624,,0.0022,0.003814074074074074,0.004176691729323308,0.0038686131386861315,0.005576027397260274,0.006969426751592357,0.008805172413793104,0.00921840490797546,0.008341843971631206,0.009585798816568047,0.009587155963302752,0.00871900826446281,0.007168817204301075,0.008849557522123894,
Ni,,Madagascar,,,,,,,,,,,,,,,0.003456611570247934,0.0104831541218638,0.01781725663716814,
Ni,,Morocco,,,6.511627906976744e-05,0.00011185185185185186,8.074074074074073e-05,9.473684210526316e-05,9.489051094890511e-05,0.0001363013698630137,5.0955414012738855e-05,4.597701149425287e-05,0.0003110429447852761,0.0005198581560283688,0.0001875739644970414,9.954128440366972e-05,0.00011900826446280992,6.272401433691756e-05,9.734513274336283e-05,
Ni,,New Caledonia,0.10620254237288136,0.09407008547008547,0.0977062015503876,0.08721037037037037,0.0739562962962963,0.0842203007518797,0.08633503649635037,0.07667054794520548,0.06559617834394904,0.07204827586206897,0.06300613496932515,0.06783617021276596,0.07769763313609468,0.05905137614678899,0.054418595041322314,0.058926881720430105,0.07879646017699116,
